website,category,phone,company_name,address,email
http://www.gcnjamaica.com,Chiropractors,876-978-1050,Gardner Chiropractic & Neurology,8 Tremaine Rd Kingston 6 Jamaica,care@gcnjamaica.com
,Chiropractors,876-957-3794,Dr Harvey's Back Pain Chiropractic Centers,39 Lady Musgrave Rd Kingston 10 Jamaica,
,Chiropractors,876-957-3794,Dr. Harvey's Back Pain Chiropractic Centers,"Apt 58 Point Vill Negril, Westmoreland Jamaica",
,Chiropractors,876-974-8950,Crooks Critical Emergency Health Centre & Ambulance Services Ltd,"Shop 40 Ocean Vill Shopping CentreOcho Rios, St Ann Jamaica",
http://www.mlss.gov.jm,Chiropractors,876-922-9500,Labour & Social Security Min of,1F North St Kingston Jamaica,
http://www.hedonism.com,Snorkelling,876-957-5200,Hedonism II,"Rutland Point Negril, Westmoreland Jamaica",reservations@hedonism.com
http://www.royaltonresorts.com,Snorkelling,876-632-7401,Royalton White Sands,"Trelawny, Jamaica",infowhitesands@royaltonresorts.com
http://www.goldencoveresort.com,Snorkelling,876-968-3235,Golden Cove Resort,Call,goldencovevillas@gmail.com
,DVD-Video-Tape-Rentals-Sales,876-954-3893,A & B Video Rentals & Accessories,"Shop 14 Albert George Shopping Centre, Falmouth, Trelawny, Jamaica",
,Internet-Cafes,876-906-1426,Dric Internet Solutions,10-12 Melmac Ave Kingston 5 Jamaica,
http://www.chaserscafe.com,Internet-Cafes,876-906-0645,Chasers Cafe,5 Belmont Rd Kingston 5 Jamaica,cchaserscafe@gmail.com
,Internet-Cafes,876-938-7578,Netsurf Communications & Office Supplies,"Shop 33 Harbour View Shopping Centre, Kingston 17, Jamaica",
,Internet-Cafes,876-734-1881,Rapid Internet & Office Services,"Shop 13A Morant Bay Plaza Morant Bay, St Thomas Jamaica",rapid.interent@yahoo.com
,Internet-Cafes,876-962-7654,Central One Stop Stationery & Supplies Ltd,"19A Leaders Plaza Mandeville, Manchester Jamaica",cosdocucentre@gmail.com
,Internet-Cafes,876-963-2868,Dreamworks Net Cafe,"Main St Balaclava, St Elizabeth Jamaica",dwnetcafe@yahoo.com
,Internet-Cafes,876-634-4167,G-Mar Visual Technology,"22 High St Black River, St Elizabeth Jamaica",vteccafe@hotmail.com
,Internet-Cafes,876-971-7288,Deloris Computer Service,"Shop 3 122 Barnett St Montego Bay, St James Jamaica",dcscafe2@ymail.com
,Internet-Cafes,876-956-3314,A & T Internet Plus,"18 Church St Lucea, Hanover Jamaica",
,Internet-Cafes,876-956-3532,Shortie's Internet Cafe & Wi-Fi,"Main St Lucea, Hanover Jamaica",
,Internet-Cafes,876-764-8146,Sangster's Book Stores Ltd,33 Second St N P W Kingston 13 Jamaica,
,Internet-Cafes,876-962-1946,Smartbox TSSR LTD,"Shop 5 Grove Court Shopping Centre, Mandeville, Manchester, Jamaica",
http://http://www.usf.gov.jm/,Internet-Cafes,876-926-1727,Universal Service Fund,4th Floor P C J Building Kingston 10 Jamaica,info@usf.gov.jm
,Internet-Cafes,876-972-7979,One Click Computer Store,"Shop 3 18 Main St St. Ann's Bay, St Ann Jamaica",oneclick881@yahoo.com
,Internet-Cafes,876-328-9538,Jee's Business & Homework Centre,Cellular,
,Internet-Cafes,876-975-1147,Neville Internet Cafe & Bicycle Store,"Alexandria, St Ann, Jamaica",neville.smith83@yahoo.com
,Internet-Cafes,622-0259,Everything Prints,"119 St Johns Rd Spanish Town, St Catherine Jamaica",
,Internet-Cafes,876-975-8026,Shawn's Cyber Service,"Gayle, St Mary, Jamaica",
,Internet-Cafes,876-295-3600,247shouts Limited,Clarendon Jamaica,247shout@gmail.com
,Internet-Cafes,876-417-7072,Khule Internationale A&e Services Limited,"42 Coke Drive Santa Cruz, St. Elizabeth Jamaica",
http://www.jnfoundation.com,Charitable-Organizations,876-926-1344,JN Foundation,32 1/2 Duke St Kingston Jamaica,foundation@jnbs.com
http://www.hearthechildrencryja.com,Charitable-Organizations,876-929-0431,Hear The Children's Cry,26 Haining Rd Kingston 5 Jamaica,hearthechildrenscry@yahoo.com
,Charitable-Organizations,876-920-3505,Hands Across Ja For Righteousness,2 Acacia Ave Kingston 5 Jamaica,
,Charitable-Organizations,876-622-6064,Kingston and St. Andrew Action Forum,"179 Orange St. St Kingston CSO, Kingston Jamaica",
http://www.mandevillediocese.org,Charitable-Organizations,876-962-0344,Bishop Boyle Outreach & Resource Centre,"66 Caledonia Rd Mandeville, Manchester Jamaica",bishopboyledistributioncentre@yahoo.com
http://www.ywamjamaica.org,Charitable-Organizations,876-965-7346,Youth With A Mission,"Stones Hope Newport, Manchester Jamaica",info@ywamjamaica.org
http://www.ywamjamaica.org,Charitable-Organizations,876-952-3672,Youth With A Mission,"Reading, Montego Bay, St James, Jamaica",info@ywamjamaica.org
http://www.prayer2000.org,Charitable-Organizations,876-924-0819,Somebody Cares Caribbean,Bldg 7 7 Clifton Dr Kingston 8 Jamaica,
http://www.clarendongroupja.org,Charitable-Organizations,876-986-4202,Clarendon Group For The Disabled,"2A Palm Ave May Pen, Clarendon Jamaica",discovercgd@cwjamaica.com
,Charitable-Organizations,876-952-5857,Montego Bay Boys & Girls Club,"River Bay Rd Montego Bay, St James Jamaica",
http://www.jamaicalink.org,Charitable-Organizations,876-979-2648,Jamaica Link Ministries,"5 Kent Ave, White Sands Beach Po Montego Bay, St. James Jamaica",info@jamaicalink.org
,Charitable-Organizations,876-374-9365,Lifeisadream Pioneers Limited,"Barking Lodge Pa St Thomas, St. Thomas Jamaica",
,Charitable-Organizations,876-535-9066,Mission Care Jamaica,"High St Black River, St. Elizabeth Jamaica",
,Charitable-Organizations,876-781-2131,Otans,"Greater Portmore P.o. Portmore, St. Catherine Jamaica",
,Charitable-Organizations,876-571-5283,Respect & Manners Community Company Ltd,"41 Regent St Kingston 14, St. Andrew Jamaica",
http://www.pughscolourlabja.com,Portrait-Wedding-Photographers,876-754-8327,Pugh's Colour Lab,Shop 18-21 York Plaza Kingston 10 Jamaica,pughsphotos@yahoo.com
,Portrait-Wedding-Photographers,876-929-6220,Photo Express Services Ltd,Shop 36 Premier Plaza Kingston 10 Jamaica,photoexpressltd@hotmail.com
,Portrait-Wedding-Photographers,876-813-3645,Fabulous Photo Studio,"Shop #4 Half Way Tree Transportation Centre Kingston 10, Kingston Jamaica",fabulousphotostudioja@gmail.com
,Portrait-Wedding-Photographers,876-974-9840,Hot Shots,"Shop 22 Ocean Village Shopping Centre, Ocho Rios, St Ann, Jamaica",hotshotsjamaica@gmail.com
,Portrait-Wedding-Photographers,876-972-2248,Hew Albert,"27 Main St St. Anns Bay, St Ann Jamaica",
http://www.pughscolourlabja.com,Portrait-Wedding-Photographers,876-979-2234,Pugh's Colour Lab,"3 St James St Montego Bay, St James Jamaica",pughsphotos@yahoo.com
http://www.difotoshoppe.com,Portrait-Wedding-Photographers,876-952-4527,Di Foto Shoppe,"Shop G 108B Baywest Centre Montego Bay, St James Jamaica",difotoshoppe@gmail.com
,Portrait-Wedding-Photographers,876-435-6989,Mcbean Photography,"Black River, St. Elizabeth Jamaica",mcbeanphotography@yahoo.com
,Portrait-Wedding-Photographers,876-632-4230,OD Studios,"Shop F7 Super Plus Centre Mandeville, Manchester Jamaica",odstudiosphoto@gmail.com
http://www.photodayzjamaica.com,Portrait-Wedding-Photographers,876-684-9311,Photodayz Imaging Lab & Portrait Studio,"Fairview Office Park Montego Bay, St James Jamaica",info@photodayz.com
http://www.photdayzjamaica.com,Portrait-Wedding-Photographers,876-684-9311,Photodayz Imaging Lab & Portrait Studio,"Fairview Office Park Montego Bay, St James Jamaica",
http://www.difotoshoppe.com,Portrait-Wedding-Photographers,876-632-3550,Di Foto Shoppe,Inside Mega Mart Montego Bay,difotoshoppe@gmail.com
http://www.nicolecbrownphotography.com,Portrait-Wedding-Photographers,876-404-6294,Nicole Brown Photography,Call,info@nicolecbrownphotography.com
http://www.venturajamaica.net,Portrait-Wedding-Photographers,876-952-2937,Ventura Photo Service,"22 Market St, Montego Bay, St James, Jamaica",venturathememorymakers@yahoo.com
http://www.duncanvideophoto.com,Portrait-Wedding-Photographers,876-361-6976,Duncan Dennis S,Cellular,fortiskc@anbell.net
,Portrait-Wedding-Photographers,876-786-3170,Jam Photo,"Shop 15 Shopping Mall, May Pen, Clarendon, Jamaica",jamphotolimited@yahoo.com
http://www.irieimages.com,Portrait-Wedding-Photographers,876-972-1952,Irie Images,Riu Ocho Rios Mammee Bay St Ann,irieimagesriu@gmail.com
,Portrait-Wedding-Photographers,876-956-5408,Stanford and Son Photo & Video,1 Bamboo Dr Hopewell Hanover,
,Portrait-Wedding-Photographers,876-782-1255,Darlington Jones Imagery,"Kingston, Jamaica",
,Portrait-Wedding-Photographers,876-846-0601,Digital Memories Collection Jamaica Wedding Photography,"Petersfield, Westmoreland Jamaica",
,Information-Technology-Consultants,876-926-5630,Productive Business Solutions  Ltd,"58 Half Way Tree Rd, Kingston 10, Jamaica",
http://www.innovative.com.jm,Information-Technology-Consultants,876-908-2179,Innovative Corporate Solutions Co Ltd,95 Dumbarton Ave Kingston 10 Jamaica,sales@innovative.com.jm
,Information-Technology-Consultants,876-886-1974,Gprographics Marketing & Consultancy Limited,"Suite #26 Clock Tower Plaza Half Way Tree, St. Andrew Jamaica",
,Information-Technology-Consultants,876-978-1348,Microbridge Software Associates Ltd,10 1/2 Lady Musgrave Rd Kingston 5 Jamaica,
http://www.symptai.com,Information-Technology-Consultants,876-968-6189,Symptai Consulting Ltd,"58 Half Way Tree Rd, Kingston 10, Jamaica",info@symptai.com
http://www.syncontechnologies.com.,Information-Technology-Consultants,876-754-2911,Syncon Technologies Ltd,3 Oxford Terr Kingston 5 Jamaica,info@syncontechnologies.com
,Information-Technology-Consultants,876-946-9293,Advanced Digital Services Ltd,72b Hope Rd Kingston 6 Jamaica,adserv@cwjamaica.com
,Information-Technology-Consultants,7552935,Gortech Solutions & Consultancy Services,10 Shortwood Rd Kingston 8 Jamaica,
,Information-Technology-Consultants,876-625-9023,Productive Business Solutions  Ltd,"Shop 22 Midway Mall Mandeville, Manchester Jamaica",
,Information-Technology-Consultants,876-971-3830,Productive Business Solutions  Ltd,"35 Church St Montego Bay, St James Jamaica",
,Information-Technology-Consultants,876-926-5630,Productive Business Solutions  Ltd,51 St Lucia Ave Kingston 5 Jamaica,
,Information-Technology-Consultants,876-931-9863,Smart Technologies Jamaica,90B Red Hills Rd Kingston 19 Jamaica,
http://www.arodyne.com,Information-Technology-Consultants,876-920-0349,Arodyne Technologies Ltd,Shop 8 1 Molynes Rd Kingston 10 Jamaica,sales@arodyne.com
,Information-Technology-Consultants,876-978-1107,Real World Technology Training & Solutions,1D Braemar Ave Kingston 10 Jamaica,training@rwtts.com
,Information-Technology-Consultants,876-922-0569,Ttech Ltd,"69 1/2 Harbour St, Kingston, Jamaica",info@ttech.com.jm
,Information-Technology-Consultants,876-341-2730,Aeonian Systems Ltd.,St. Andrew Jamaica,
,Information-Technology-Consultants,876-614-1038,Computer Expertz,"Kingston, Jamaica",
http://www.kortex.duyndens.com,Information-Technology-Consultants,876-357-9736,Kortex Solutions,St. Catherine Jamaica,kortexsolutions@gmail.com
,Information-Technology-Consultants,876-508-2476,Orbit3 Systems Ltd.,"Kingston, Jamaica",orbit3sys@gmail.com
,Information-Technology-Consultants,876-632-1477,Pc Unlimited,49 Sunrise Crescent Kingston Jamaica,
http://www.allianceinvestment.com,Investment-Advisors-Managers,876-960-4321,Alliance Investment Management Ltd,7 Belmont Rd Kingston 5 Jamaica,info@allianceinvestment.com
http://www.bridgetsandals.net,Shoe-Stores,876-968-1913,Bridget Sandals,1 Abbeydale Rd Kingston 10 Jamaica,bridgetsandals@gmail.com.
,Shoe-Stores,876-926-1606,Manhattan House,Shop 27 Twin Gates Plaza Kingston 10 Jamaica,cchataniltd@hotmail.com
,Shoe-Stores,876-754-0231,Shoe Gallery The,Shop 6 The Springs Plaza Kingston 10 Jamaica,chugani55@hotmail.com
,Shoe-Stores,876-908-4563,Phillips & Phillips-Forgotten Feet,17 Holborn Rd Kingston 10 Jamaica,forgottenfeet@gmail.com
,Shoe-Stores,876-906-1824,Manhattan Shoes,Shop 27 Twin Gates Plaza Kingston 10 Jamaica,cchatani@gmail.com
,Shoe-Stores,876-934-1972,Fashion Express,"Shop 16B Boulevard Super Centre, Kingston 20, Jamaica",fashionexpress876@gmail.com
,Shoe-Stores,876-632-6125,Me Oh My,Shop 4 Village Plaza Kingston 10 Jamaica,closetcloudjamaica@gmail.com
,Shoe-Stores,876-926-0730,All Shoes,Shop 26 25 1/2 Constant Spring Rd Kingston 10 Jamaica,
,Shoe-Stores,876-926-8058,Nez Gee Shoes,Shop 10 25 1/2 Constant Spring Rd Kingston 10 Jamaica,nezgeeshoes@yahoo.com
,Shoe-Stores,876-920-1013,Jabu Shoe Selections,Shop 5 6 South Ave Kingston 10 Jamaica,
,Shoe-Stores,876-934-1683,Sammy's Shoe Store,Shop 21 Boulevard Supercentre Kingston 20 Jamaica,
,Shoe-Stores,876-922-2701,Manhattan House,"26 West Parade, Kingston, Jamaica",cchataniltd@hotmail.com
,Shoe-Stores,876-970-3483,Just For Feet,Shop 2 20 Barbican Rd Kingston 6 Jamaica,
,Shoe-Stores,876-988-7614,Reflexion Boutique Ltd,"Shop 3B Portmore Mall Portmore, St Catherine Jamaica",
,Shoe-Stores,876-988-3274,Jazz Fashion,"Shop 4c 3 Portmore Mall Portmore, St Catherine Jamaica",
,Shoe-Stores,876-939-7511,Fashion Express,"Shop 4C Portmore, St Catherine Mall Portmore, St Catherine Jamaica",fashionexpress876@gmail.com
,Shoe-Stores,876-618-0170,Discount Gifts & Jewellers,"St Jago Plaza Spanish Town, St Catherine Jamaica",
,Shoe-Stores,876-984-8732,Fashion Express,"Shp 24 Oasis Mall Spanish Town, St Catherine Jamaica",fashionexpress876@gmail.com
,Shoe-Stores,876-363-5666,Italian Rags Boutique,"64 Main St Ocho Rios, St. Ann Jamaica",
,Shoe-Stores,876-966-3656,Gary's Super Center Ltd,"87 Main St Santa Cruz, St Elizabeth Jamaica",
,Carpet-Rug-Stores,876-920-4970,Oliver's Decorating Co Ltd,19 Cargill Ave Kingston 10 Jamaica,
http://www.lavangeltd.com,Carpet-Rug-Stores,876-926-4755,Lavange Ltd,16 North Ave Kingston 10 Jamaica,lavange@cwjamaica.com
http://www.worldwidecarpets.weebly.com,Carpet-Rug-Stores,876-969-2848,Worldwide Carpet Co Ltd,1 Annette Cres Kingston 10 Jamaica,worldcarpet@cwjamaica.com
,Carpet-Rug-Stores,876-962-4952,The New Best Decorators Ltd,"Shop 24 Caledonia Plaza Mandeville, Manchester Jamaica",bestdec@Hotmail.com
,Fuel-Supply-Service,876-929-7850,Gulfstream Petroleum SRL,28-48 Barbados Ave Kingston 5 Jamaica,
http://www.premiumautopartsja.com,Fuel-Supply-Service,876-906-1486,Premium Auto Parts Ltd,46 Hagley Park Rd Kingston 10 Jamaica,partspremium@gmail.com
http://www.TibbysAuto.com,Fuel-Supply-Service,876-926-2172,Tibby's Auto Supplies Ltd,103 Maxfield Ave Kingston 13 Jamaica,tibbysauto@yahoo.com
http://www.nicorp.com.jm,Fuel-Supply-Service,876-968-0624,Nicorp Ltd,"Shop 3 6 Hagley Park Rd, Kingston 10, Jamaica",info@nicorp.com.jm
,Fuel-Supply-Service,876-754-7078,Advantage Auto Electrical Supplies Ltd,64 Hagley Park Rd Kingston 10 Jamaica,advantage.autos@gmail.com
http://www.atlantichardware.com,Fuel-Supply-Service,876-758-0266,Atlantic Hardware & Plumbing Co Ltd,7A Ashenheim Rd Kingston 11 Jamaica,atlantichdw@cwjamaica.com
http://www.estechja.com,Fuel-Supply-Service,876-937-4967,Estech Energy Ltd,226 Spanish Town Rd Kingston 11 Jamaica,
http://www.brahamequipment.com,Fuel-Supply-Service,876-925-8277,Brahams Equip Ltd,2 Lindsay Cres Kingston 10 Jamaica,brahamsequipment@gmail.com
,Fuel-Supply-Service,876-968-4573,Spencer's Auto Electronics Co Ltd,76 Westminster Rd Kingston 10 Jamaica,Spencers76@outlook.com
http://www.pcj.com/petcom/,Fuel-Supply-Service,876-934-6682,Petcom (Petroleum Co Of Ja Ltd),695 Spanish Tn Rd Kingston 11 Jamaica,petcom@cwjamaica.com
,Fuel-Supply-Service,876-923-8611,Petrojam Ltd,96 Marcus Garvey Dr Kingston 15 Jamaica,
http://www.petrojam.com,Fuel-Supply-Service,923-8611,Petrojam Ltd,96 Marcus Garvey Dr Kingston 15 Jamaica,
,Fuel-Supply-Service,876-733-3080,Gulfstream Petroleum SRL,Marcus Garvey Dr Kingston 15 Jamaica,
,Fuel-Supply-Service,876-979-8111,Gulfstream Petroleum SRL,"Montego Freeport Montego Bay, St James Jamaica",
http://www.centralbelts.com,Fuel-Supply-Service,876-907-5256,Central Belts & Hoses Ltd,"Lot 4 Michael Manley Dr Spanish Town, St Catherine Jamaica",cbhlaudley@gmail.com
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-908-0085,Edgechem Ja Ltd,5 Central Rd Kingston 10 Jamaica,edge@cwjamaica.com
,Fuel-Supply-Service,952-0708,Cecil's Auto Services Ltd,"1-3 Fish Ln Montego Bay, St James Jamaica",
http://www.imspower.net,Fuel-Supply-Service,876-908-0893,Island Maintenance Services,Shop 4B 34 Molynes Rd Kingston 10 Jamaica,info@imspower.net
,Furniture-Manufacturing-Equipment,876-901-6449,Stacote Division Of Sherwin-Williams (W I) Ltd,"96 1/2 Waltham Park Rd, Kingston 11, Jamaica",
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-758-0129,Edgechem Ja Ltd,237 Marcus Garvey Dr Kingston 11 Jamaica,edge@cwjamaica.com
http://www.centralbelts.com,Fuel-Supply-Service,876-907-5256,Central Belts & Hoses Ltd,"Lot 4 Michael Manley Dr Spanish Town, St Catherine Jamaica",cbhlaudley@gmail.com
,Fuel-Supply-Service,876-979-8111,Gulfstream Petroleum SRL,"Montego Freeport Montego Bay, St James Jamaica",
,Shoe-Repair,876-906-1792,Just As New Bags Shoes & Luggage Repairs Co Ltd,Shop 22 Central Plaza Kingston 10 Jamaica,
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-937-3831,Edgechem Ja Ltd,18 Carifita Ave Kingston 11 Jamaica,edge@cwjamaica.com
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-928-0128,Edgechem Ja Ltd,58A Windward Rd Kingston 2 Jamaica,edge@cwjamaica.com
,Shoe-Repair,876-908-2542,Heel Bar Ltd The,Shop 1 Kings Plaza Kingston 10 Jamaica,
,Shoe-Repair,876-906-8183,Heel Bar Ltd The,"22B Old Hope Rd, Kingston 5, Jamaica",
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-920-4243,Edgechem Ja Ltd,7 Terrence Ave Kingston 10 Jamaica,edge@cwjamaica.com
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-755-4335,Edgechem Ja Ltd,"Shop 4 191 Constant Spring Rd, Kingston 8, Jamaica",edge@cwjamaica.com
,Shoe-Repair,876-939-6392,Fix It Bags Shoes & Luggage Repairs,"Shop 1 Lot 8 Portmore Town Centre, Portmore, St Catherine, Jamaica",
,Shoe-Repair,876-974-5937,Heel It,"Shop 53 Ocean Village Shopping Centre, Ocho Rios, St Ann, Jamaica",
http://www.edgechem.com,Furniture-Manufacturing-Equipment,876-940-6533,Edgechem Ja Ltd,"9 Dome St, Montego Bay, St James, Jamaica",edge@cwjamaica.com
,Furniture-Manufacturing-Equipment,876-440-0500,McMurray's Creative Design and Souvenir,"Glade District Caymanas Bay PA, St. Catherine Jamaica",
,Shoe-Repair,876-906-0296,Heel Bar Ltd The,11 Paraiso Ave Kingston 10 Jamaica,
,Shoe-Repair,876-967-0004,Caribbean Express Shoe & Bag Repair Serv,"2 Kirk Ave, Kingston CSO, Jamaica",
,Shoe-Repair,876-599-1080,The Shoe Doctor,"Pavillion Mall, Kiosk #1 Kingston, St. Andrew Jamaica",
http://www.jamaicacollections.com.jm,Collection-Agencies,876-908-4830,Jamaica Collection & Recovery Services Ltd,56 Montgomery Ave Kingston 10 Jamaica,info@jamaicacollections.com
http://www.caribbeandebtrecovery.com,Collection-Agencies,876-908-4192,Caribbean Asset Recovery Services,56 Montgomery Ave Kingston 10 Jamaica,caribbeanrecovery@gmail.com
,Collection-Agencies,876-610-9673,West Indies Debt Collectors & Process Servers,"Suite 11 Winchester Business Centre, Kingston 10, Jamaica",westindiesprocessservers@cwjamaica.com
http://www.icmsjamaica.com,Collection-Agencies,876-946-0083,International Credit Management Solutions Ltd (ICMS),72 Hope Rd Kingston 6 Jamaica,info@icmsjamaica.com
,Collection-Agencies,876-755-3018,Action Receivables Management (Ja) Ltd,95 Constant Spring Rd Kingston 10 Jamaica,
,Collection-Agencies,876-908-0373,Arim Debt Solutions Ltd,22g Old Hope Rd Kingston 5 Jamaica,philipbernardlaw@gmail.com
,Collection-Agencies,876-920-4205,Total Credit Services,26 Trafalgar Rd Kingston 10 Jamaica,
,Collection-Agencies,876-926-3263,Vashti Collections & Bailiff Services,52 Studio One Blvd Kingston 5 Jamaica,vashtibaliffservices@live.com
,Collection-Agencies,876-927-7072,Jamaica Creditors Investigation & Consultant Bureau Ltd,Office 4 94c Old Hope Rd Kingston 6 Jamaica,
,Collection-Agencies,876-755-4211,International Asset Services Ltd,107 Constant Spring Rd Kingston 10 Jamaica,
http://www.warmsvillepi.com,Collection-Agencies,876-972-0834,Warmsville Investigation Security & Enquiry (WISE) Consultancy Co Ltd,"55 Main St St. Anns Bay, St Ann Jamaica",coowisepi@hotmail.com
http://www.jamaicacreditors.com,Collection-Agencies,876-952-6207,Jamaica Creditors Investigation & Consultant Bureau Ltd,"Shop 12 U & I Plaza 46 Market St Montego Bay, St James Jamaica",prams2386@gmail.co
http://www.debtcollectionsjamaica.com,Collection-Agencies,876-906-3061,Lawrence & Associates Collections Agency,Suite 6 3A Haughton Ave Kingston 10 Jamaica,info@debtcollectionsjamaica.com
http://www.debtcollectionsjamaica.com,Collection-Agencies,876-979-1597,Lawrence & Associates Collections Agency,"Suite 8 Westgate Plaza Montego Bay, St James Jamaica",info@debtcollectionsjamaica.com
,Collection-Agencies,876-754-7312,Fair Debt Collections Processes Ltd,Suite 6 3A Haughton Ave Kingston 10 Jamaica,fdcplimited@gmail.com
,Collection-Agencies,876-924-5572,Premier Asset Recovery Solutions Ltd,Shop 17 Mid Spring Plaza Kingston 8 Jamaica,
http://www.jamaicacollections.com.jm,Collection-Agencies,876-979-3731,Jamaica Collection & Recovery Services Ltd,"34 Hobbs Ave Montego Bay, St James Jamaica",info@jamaicacollections.com
,Collection-Agencies,876-622-7741,Corporate Assets Recovery and Collections Limited,"Kingston, Jamaica",
,Collection-Agencies,876-633-2819,Direct Recovery Services,"Kingston, Jamaica",
,Collection-Agencies,876-925-4037,Polson Collections,St. Andrew Jamaica,
,Air-Courier-Cargo-Service,876-754-2538,SSMC Xpress International,"3 Cargill Ave Kingston 10, Jamaica",
,Air-Courier-Cargo-Service,1-888-TARACAN,Tara Courier Services Ltd,Toll Free,
,Air-Courier-Cargo-Service,876-754-2538,SSMC Xpress International,"3 Cargill Ave Kingston 10, Jamaica",
http://www.goglobal.com.jm,Air-Courier-Cargo-Service,876-622-8894,Go Global (Ja) Ltd,1 Richmond Pk Av Kingston 10 Jamaica,hugh_m_thompson@yahoo.com
http://www.airwaysintl.com,Air-Courier-Cargo-Service,876-924-8190,Airways International Limited,Marcus Garvey Dr Kingston 11 Jamaica,reservations@airwaysintl.com
http://www.mailpacexpress.com,Air-Courier-Cargo-Service,876-927-PACK,Mailpac Services Ltd,109 Old Hope Rd Kingston 6 Jamaica,mailpac@cwjamaica.com
,Air-Courier-Cargo-Service,876-945-6451,Caribbean Airlines Cargo Ltd,"Norman Manley International Airport, Kingston, Jamaica",cargosales@caribbean-airlines.com
http://www.laparkanjamaica.com,Air-Courier-Cargo-Service,876-901-7310,Laparkan (Jamaica) Ltd,10 Second St N P W Kingston 13 Jamaica,jamaica@laparkan.com
,Air-Courier-Cargo-Service,876-940-9009,Caribbean Airlines Cargo Ltd,"Sangster International Airport Montego Bay, St James Jamaica",cargosales@caribbean-airlines.com
,Air-Courier-Cargo-Service,876-979-3618,SSMC Xpress International,"Shop 2A 32 Queens Dr Montego Bay, St James Jamaica",
,Air-Courier-Cargo-Service,876-926-7982,United Parcel Service (UPS),49 1/2 Lyndhurst Rd Kingston 5 Jamaica,
,Air-Courier-Cargo-Service,1-888-827-2226,United Parcel Service (UPS),"Shop 11 Fairview Shopping Centre, Montego Bay, St James, Jamaica",
,Air-Courier-Cargo-Service,1-888-827-2226,United Parcel Service (UPS),"Shop 2 8 North Race Course Rd, Mandeville, Manchester, Jamaica",
,Air-Courier-Cargo-Service,1-888-827-2226,United Parcel Service (UPS),"Negril Aerodrome, Negril, Jamaica",
,Air-Courier-Cargo-Service,1-888-827-2226,United Parcel Service (UPS),Shop 9 Main St,
,Air-Courier-Cargo-Service,876-978-9148,Aeromarine Ja Ltd,47 F Old Hope Rd Kingston 5 Jamaica,chrisg@areomarine.net
,Air-Courier-Cargo-Service,876-461-6951,Right On Time Courier Services,36 Kingston Jamaica,
http://www.chemquipwatertreatment.com,Restaurant-Specialty-Guide,876-923-4996,Chem-Quip Water Treatment Ltd,2 Ashenheim Rd Kingston 11 Jamaica,chemquipwatertreatment@gmail.com
http://www.dejaresort.com,Restaurant-Specialty-Guide,876-971-5543,Deja Resort,"92 Gloucester Ave Montego Bay, St James Jamaica",info@dejaresort.com
,Office-Furniture-Equipment-Dealers,876-926-8070,Modern Rubber Stamp Manufacturers Ltd,"67 Half Way Tree Rd, Kingston 10, Jamaica",
,Office-Furniture-Equipment-Dealers,876-923-7311,Geddes Grant T (Distributors) Ltd,109 Marcus Garvey Dr Kingston 11 Jamaica,
,Office-Furniture-Equipment-Dealers,876-906-0469,Stationery Centre The,Units 22 & 23 30 Red Hills Rd Kingston 10 Jamaica,
,Office-Furniture-Equipment-Dealers,876-754-5801,Neveast Supplies Ltd,10 Skibo Av Kingston 10 Jamaica,
http://www.royalecomputers.com,Video-Game-Stores,876-906-1067,Royale Computers & Accessories,Shop 31 Pavilion Mall Kingston 10 Jamaica,royalecomputers@yahoo.com
http://www.sosjm.com,Office-Furniture-Equipment-Dealers,876-926-5688,Stationery & Office Supplies Ltd,23 Beechwood Ave Kingston 5 Jamaica,mail@sosjm.com
,Video-Game-Stores,876-957-3801,Digital Entertainment DVD Club & Accessories,"Shop 7 Whiteswan Plaza Negril, Westmoreland Jamaica",
,Video-Game-Stores,876-542-6942,Extreme Cellular Jamaica,"19 Burke Rd Spanish Town, St. Catherine Jamaica",
,Office-Furniture-Equipment-Dealers,876-754-5801,Neveast Supplies Ltd,10 Skibo Ave Kingston 10 Jamaica,
http://www.genesisofficeconcept.com,Office-Furniture-Equipment-Dealers,876-775-3271,Genesis Office Concept Ltd,13 Truman Ave Kingston 10 Jamaica,genesisofficeconcept@yahoo.com
,Linen-Stores,876-967-0115,Bashco Trading Co Ltd,21 Orange St Kingston Jamaica,bashco@cwjamaica.com
http://www.campbellsofficesupplies.net,Office-Furniture-Equipment-Dealers,876-908-4494,Campbell's Office Supplies Ltd,11 Dunrobin Ave Kingston 10 Jamaica,campbellsofficesupplies@gmail.com
,Office-Furniture-Equipment-Dealers,876-926-8070,Modern Rubber Stamp Manufacturers Ltd,"67 Half Way Tree Rd, Kingston 10, Jamaica",info@modernrubberstamp.com
,Linen-Stores,876-795-4681,Bashco Trading Co Ltd,"24 Main Ocho Rios St Ann, Jamaica",bashco@cwjamaica.com
,Linen-Stores,876-622-9408,Bashco Trading Co Ltd,1 Main St Santa Cruz St Elizabeth Jamaica,bashco@cwjamaica.com
